IMG_ID,CLUSTER_ID_0,CLUSTER_ID_1,CLUSTER_ID_2,CLUSTER_ID_3,CLUSTER_ID_4,CLUSTER_ID_5,CLUSTER_ID_6,CLUSTER_ID_7,CLUSTER_ID_8,CLUSTER_ID_9,CLUSTER_ID_10,CLUSTER_ID_11,CLUSTER_ID_12,CLUSTER_ID_13,CLUSTER_ID_14,CLUSTER_ID_15,CLUSTER_ID_16,CLUSTER_ID_17,CLUSTER_ID_18,CLUSTER_ID_19,CLUSTER_ID_20,CLUSTER_ID_21,CLUSTER_ID_22,CLUSTER_ID_23,CLUSTER_ID_24,CLUSTER_ID_25,CLUSTER_ID_26,CLUSTER_ID_27,CLUSTER_ID_28,CLUSTER_ID_29,CLUSTER_ID_30,CLUSTER_ID_31,CLUSTER_ID_32,CLUSTER_ID_33,CLUSTER_ID_34,CLUSTER_ID_35,CLUSTER_ID_36,CLUSTER_ID_37,CLUSTER_ID_38,CLUSTER_ID_39,CLUSTER_ID_40,CLUSTER_ID_41,CLUSTER_ID_42,CLUSTER_ID_43,CLUSTER_ID_44,CLUSTER_ID_45,CLUSTER_ID_46,CLUSTER_ID_47,CLUSTER_ID_48,CLUSTER_ID_49
1116,6.0,11.0,10.0,11.0,14.0,12.0,22.0,12.0,28.0,3.0,17.0,4.0,12.0,11.0,2.0,33.0,13.0,50.0,5.0,8.0,13.0,14.0,7.0,8.0,20.0,17.0,16.0,15.0,10.0,15.0,16.0,11.0,15.0,14.0,15.0,15.0,10.0,16.0,8.0,12.0,22.0,11.0,12.0,10.0,10.0,15.0,14.0,5.0,7.0,2.0
1117,35.0,25.0,73.0,35.0,79.0,70.0,49.0,65.0,47.0,146.0,70.0,70.0,62.0,39.0,106.0,22.0,61.0,88.0,46.0,64.0,29.0,47.0,47.0,65.0,54.0,53.0,19.0,41.0,38.0,31.0,50.0,65.0,52.0,55.0,46.0,33.0,36.0,59.0,40.0,42.0,62.0,31.0,32.0,58.0,35.0,34.0,75.0,83.0,74.0,50.0
1118,29.0,31.0,13.0,23.0,11.0,42.0,88.0,20.0,44.0,19.0,13.0,11.0,34.0,35.0,9.0,61.0,38.0,28.0,70.0,24.0,32.0,63.0,48.0,28.0,57.0,48.0,24.0,24.0,34.0,25.0,29.0,51.0,23.0,23.0,55.0,55.0,29.0,44.0,44.0,21.0,45.0,28.0,39.0,55.0,32.0,20.0,30.0,11.0,5.0,9.0
1119,32.0,43.0,17.0,23.0,31.0,46.0,39.0,31.0,32.0,23.0,39.0,31.0,25.0,41.0,20.0,28.0,49.0,29.0,66.0,19.0,30.0,32.0,54.0,44.0,39.0,39.0,32.0,24.0,36.0,25.0,25.0,35.0,19.0,28.0,35.0,20.0,22.0,33.0,43.0,29.0,38.0,20.0,41.0,60.0,44.0,11.0,30.0,30.0,26.0,12.0
1120,17.0,16.0,12.0,16.0,45.0,19.0,33.0,6.0,39.0,27.0,35.0,36.0,26.0,23.0,23.0,19.0,25.0,26.0,30.0,27.0,24.0,53.0,47.0,49.0,32.0,22.0,18.0,22.0,17.0,22.0,28.0,23.0,29.0,25.0,40.0,14.0,17.0,26.0,10.0,23.0,15.0,24.0,24.0,44.0,21.0,16.0,23.0,28.0,19.0,19.0
1121,27.0,33.0,9.0,27.0,17.0,43.0,36.0,18.0,34.0,17.0,25.0,21.0,27.0,31.0,19.0,36.0,40.0,33.0,53.0,22.0,21.0,28.0,57.0,15.0,42.0,38.0,41.0,29.0,38.0,19.0,36.0,44.0,39.0,37.0,53.0,34.0,28.0,16.0,26.0,38.0,29.0,25.0,25.0,40.0,23.0,19.0,18.0,26.0,5.0,5.0
1122,2.0,7.0,5.0,4.0,6.0,0.0,2.0,7.0,32.0,5.0,3.0,2.0,4.0,3.0,7.0,5.0,1.0,39.0,1.0,6.0,4.0,0.0,5.0,10.0,0.0,1.0,4.0,11.0,2.0,12.0,2.0,5.0,8.0,4.0,2.0,4.0,5.0,1.0,9.0,8.0,2.0,11.0,3.0,1.0,3.0,2.0,10.0,2.0,2.0,4.0
1123,17.0,16.0,7.0,18.0,22.0,15.0,31.0,25.0,16.0,6.0,17.0,10.0,34.0,31.0,13.0,31.0,19.0,17.0,10.0,11.0,15.0,35.0,5.0,17.0,15.0,23.0,13.0,23.0,33.0,28.0,18.0,20.0,27.0,32.0,31.0,14.0,12.0,34.0,17.0,35.0,32.0,10.0,32.0,11.0,28.0,23.0,30.0,6.0,3.0,14.0
1124,3.0,2.0,1.0,0.0,4.0,0.0,6.0,18.0,13.0,1.0,9.0,1.0,10.0,4.0,2.0,20.0,4.0,12.0,0.0,3.0,5.0,8.0,2.0,0.0,2.0,1.0,2.0,8.0,1.0,4.0,1.0,2.0,8.0,8.0,4.0,0.0,3.0,5.0,3.0,12.0,9.0,3.0,6.0,1.0,2.0,2.0,23.0,1.0,1.0,0.0
1125,18.0,24.0,23.0,21.0,28.0,15.0,44.0,27.0,57.0,36.0,22.0,18.0,24.0,21.0,42.0,66.0,30.0,37.0,23.0,31.0,34.0,46.0,10.0,29.0,30.0,30.0,22.0,26.0,33.0,35.0,20.0,16.0,29.0,23.0,26.0,38.0,18.0,34.0,28.0,33.0,25.0,25.0,24.0,22.0,23.0,28.0,43.0,18.0,17.0,22.0
1126,18.0,16.0,21.0,8.0,20.0,16.0,33.0,28.0,37.0,16.0,20.0,14.0,21.0,18.0,26.0,21.0,16.0,31.0,30.0,26.0,13.0,25.0,19.0,33.0,20.0,25.0,8.0,18.0,12.0,17.0,15.0,25.0,4.0,29.0,26.0,32.0,18.0,21.0,19.0,15.0,25.0,11.0,21.0,20.0,18.0,15.0,28.0,10.0,44.0,19.0
1127,10.0,29.0,0.0,15.0,4.0,33.0,9.0,0.0,1.0,2.0,16.0,43.0,7.0,12.0,0.0,9.0,6.0,5.0,30.0,36.0,16.0,8.0,60.0,22.0,22.0,14.0,34.0,10.0,20.0,14.0,27.0,5.0,8.0,6.0,13.0,16.0,47.0,6.0,24.0,16.0,5.0,14.0,20.0,60.0,13.0,39.0,0.0,41.0,15.0,3.0
1128,6.0,2.0,15.0,8.0,11.0,51.0,4.0,4.0,66.0,9.0,18.0,7.0,6.0,9.0,8.0,6.0,12.0,32.0,7.0,3.0,6.0,4.0,13.0,4.0,16.0,10.0,7.0,6.0,4.0,9.0,8.0,18.0,7.0,9.0,3.0,0.0,2.0,7.0,4.0,9.0,5.0,2.0,10.0,12.0,4.0,6.0,8.0,13.0,2.0,4.0
1129,5.0,2.0,11.0,6.0,16.0,5.0,8.0,12.0,28.0,12.0,12.0,6.0,14.0,9.0,21.0,36.0,6.0,31.0,6.0,3.0,17.0,31.0,6.0,7.0,3.0,5.0,7.0,7.0,5.0,7.0,1.0,5.0,22.0,11.0,29.0,15.0,3.0,11.0,4.0,12.0,9.0,10.0,11.0,2.0,2.0,2.0,16.0,3.0,17.0,5.0
1130,4.0,4.0,2.0,5.0,1.0,0.0,4.0,5.0,9.0,1.0,3.0,0.0,3.0,6.0,2.0,6.0,1.0,3.0,1.0,2.0,5.0,9.0,2.0,6.0,3.0,1.0,5.0,5.0,8.0,8.0,1.0,1.0,9.0,1.0,7.0,1.0,3.0,2.0,3.0,4.0,7.0,3.0,3.0,2.0,2.0,5.0,9.0,2.0,0.0,5.0
1131,25.0,24.0,12.0,16.0,20.0,36.0,25.0,10.0,11.0,9.0,41.0,14.0,15.0,21.0,11.0,26.0,21.0,15.0,28.0,28.0,35.0,34.0,35.0,18.0,46.0,26.0,19.0,38.0,24.0,23.0,17.0,18.0,20.0,27.0,34.0,22.0,27.0,20.0,39.0,36.0,16.0,21.0,21.0,31.0,36.0,41.0,8.0,20.0,16.0,6.0
1132,31.0,42.0,29.0,20.0,45.0,15.0,41.0,26.0,24.0,25.0,31.0,29.0,30.0,28.0,33.0,29.0,31.0,30.0,41.0,25.0,23.0,24.0,37.0,39.0,24.0,34.0,23.0,23.0,30.0,26.0,38.0,28.0,26.0,29.0,34.0,28.0,27.0,27.0,28.0,32.0,35.0,20.0,26.0,40.0,25.0,38.0,50.0,44.0,42.0,28.0
1133,7.0,12.0,16.0,13.0,18.0,19.0,15.0,10.0,14.0,17.0,6.0,11.0,23.0,10.0,24.0,13.0,24.0,17.0,27.0,21.0,9.0,39.0,28.0,25.0,23.0,11.0,8.0,4.0,10.0,12.0,7.0,24.0,7.0,19.0,27.0,17.0,8.0,26.0,16.0,11.0,17.0,7.0,9.0,32.0,7.0,12.0,18.0,8.0,9.0,32.0
1134,5.0,5.0,4.0,3.0,8.0,7.0,17.0,3.0,32.0,4.0,7.0,4.0,10.0,8.0,3.0,32.0,5.0,12.0,6.0,3.0,3.0,7.0,3.0,3.0,7.0,5.0,5.0,9.0,6.0,6.0,1.0,9.0,13.0,8.0,5.0,1.0,9.0,9.0,3.0,7.0,7.0,5.0,13.0,1.0,5.0,7.0,6.0,6.0,2.0,2.0
1135,7.0,14.0,16.0,13.0,13.0,7.0,13.0,34.0,34.0,16.0,15.0,20.0,9.0,9.0,10.0,24.0,18.0,35.0,7.0,21.0,18.0,11.0,6.0,19.0,4.0,10.0,10.0,13.0,14.0,19.0,12.0,21.0,11.0,10.0,14.0,13.0,15.0,8.0,7.0,19.0,14.0,6.0,10.0,5.0,14.0,16.0,22.0,20.0,10.0,3.0
1136,1.0,7.0,1.0,2.0,5.0,1.0,4.0,2.0,18.0,4.0,11.0,1.0,2.0,7.0,2.0,7.0,2.0,20.0,3.0,2.0,8.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,8.0,11.0,3.0,3.0,12.0,8.0,3.0,7.0,4.0,1.0,3.0,6.0,0.0,6.0,6.0,3.0,4.0,16.0,5.0,4.0,2.0,1.0
1137,21.0,40.0,20.0,19.0,31.0,6.0,19.0,32.0,21.0,15.0,32.0,36.0,24.0,16.0,27.0,21.0,17.0,25.0,19.0,30.0,17.0,10.0,18.0,29.0,18.0,25.0,24.0,29.0,35.0,22.0,26.0,20.0,16.0,41.0,18.0,29.0,32.0,23.0,32.0,28.0,25.0,26.0,24.0,18.0,22.0,46.0,35.0,23.0,13.0,14.0
1138,3.0,1.0,11.0,6.0,15.0,5.0,5.0,21.0,27.0,8.0,17.0,10.0,8.0,12.0,15.0,20.0,4.0,36.0,2.0,7.0,14.0,2.0,3.0,11.0,4.0,9.0,6.0,7.0,8.0,13.0,6.0,6.0,21.0,3.0,4.0,20.0,3.0,13.0,5.0,21.0,10.0,8.0,6.0,3.0,11.0,6.0,28.0,9.0,34.0,27.0
1139,5.0,10.0,3.0,7.0,13.0,3.0,2.0,6.0,20.0,2.0,9.0,7.0,6.0,8.0,7.0,18.0,4.0,13.0,10.0,11.0,15.0,4.0,9.0,8.0,1.0,3.0,10.0,13.0,6.0,8.0,3.0,7.0,5.0,8.0,5.0,8.0,8.0,10.0,16.0,12.0,2.0,4.0,5.0,8.0,6.0,16.0,10.0,8.0,8.0,12.0
1140,4.0,4.0,3.0,7.0,14.0,4.0,2.0,6.0,17.0,10.0,8.0,4.0,6.0,5.0,9.0,11.0,6.0,20.0,3.0,2.0,7.0,4.0,3.0,8.0,5.0,8.0,6.0,5.0,7.0,15.0,1.0,5.0,5.0,5.0,5.0,14.0,2.0,9.0,6.0,5.0,9.0,8.0,4.0,3.0,8.0,11.0,9.0,7.0,3.0,12.0
1141,12.0,12.0,13.0,16.0,23.0,2.0,5.0,16.0,11.0,12.0,16.0,14.0,26.0,13.0,23.0,8.0,16.0,9.0,4.0,11.0,22.0,11.0,9.0,15.0,6.0,13.0,8.0,7.0,17.0,15.0,14.0,16.0,14.0,19.0,8.0,15.0,13.0,16.0,14.0,15.0,16.0,9.0,14.0,6.0,15.0,7.0,25.0,9.0,9.0,10.0
1142,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,40.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,36.0,0.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,4.0,4.0,3.0,11.0,0.0,1.0,10.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0
1143,3.0,5.0,0.0,3.0,1.0,0.0,8.0,7.0,24.0,3.0,4.0,3.0,4.0,6.0,0.0,10.0,4.0,22.0,3.0,2.0,4.0,10.0,3.0,2.0,4.0,5.0,0.0,6.0,6.0,3.0,1.0,1.0,10.0,1.0,4.0,3.0,1.0,6.0,4.0,6.0,6.0,3.0,1.0,4.0,6.0,10.0,6.0,5.0,3.0,10.0
1144,17.0,16.0,28.0,19.0,42.0,9.0,39.0,50.0,21.0,28.0,24.0,22.0,50.0,28.0,31.0,51.0,37.0,18.0,36.0,23.0,25.0,53.0,24.0,25.0,40.0,38.0,15.0,22.0,38.0,19.0,21.0,32.0,17.0,40.0,45.0,34.0,23.0,54.0,30.0,22.0,48.0,23.0,31.0,35.0,31.0,9.0,41.0,18.0,6.0,9.0
1145,4.0,6.0,4.0,6.0,5.0,0.0,3.0,6.0,29.0,6.0,12.0,4.0,4.0,9.0,2.0,18.0,1.0,19.0,3.0,3.0,15.0,6.0,0.0,6.0,4.0,8.0,5.0,10.0,15.0,12.0,2.0,2.0,17.0,4.0,8.0,8.0,5.0,6.0,3.0,18.0,6.0,6.0,10.0,1.0,8.0,14.0,8.0,2.0,3.0,1.0
1146,6.0,11.0,2.0,8.0,9.0,1.0,4.0,12.0,16.0,4.0,13.0,1.0,3.0,5.0,8.0,6.0,7.0,9.0,5.0,8.0,12.0,5.0,3.0,3.0,3.0,10.0,1.0,1.0,8.0,14.0,5.0,10.0,8.0,3.0,5.0,11.0,5.0,3.0,4.0,4.0,7.0,5.0,3.0,0.0,7.0,18.0,13.0,5.0,1.0,1.0
1147,18.0,23.0,6.0,17.0,15.0,18.0,39.0,27.0,22.0,17.0,24.0,14.0,32.0,28.0,5.0,30.0,13.0,24.0,17.0,15.0,26.0,41.0,15.0,31.0,31.0,39.0,16.0,23.0,22.0,16.0,20.0,16.0,19.0,27.0,41.0,14.0,14.0,27.0,16.0,15.0,26.0,18.0,29.0,18.0,21.0,14.0,9.0,24.0,3.0,6.0
1148,14.0,24.0,12.0,7.0,11.0,5.0,11.0,11.0,20.0,13.0,10.0,12.0,14.0,15.0,11.0,15.0,8.0,19.0,5.0,14.0,16.0,11.0,4.0,16.0,7.0,8.0,6.0,11.0,11.0,9.0,5.0,8.0,14.0,8.0,9.0,11.0,11.0,4.0,16.0,11.0,15.0,11.0,12.0,2.0,7.0,8.0,19.0,9.0,10.0,9.0
1149,24.0,37.0,15.0,22.0,31.0,82.0,44.0,54.0,10.0,35.0,16.0,46.0,76.0,43.0,17.0,18.0,81.0,13.0,85.0,41.0,14.0,72.0,76.0,38.0,81.0,42.0,36.0,16.0,17.0,14.0,69.0,89.0,13.0,60.0,56.0,19.0,41.0,35.0,40.0,25.0,39.0,22.0,38.0,80.0,18.0,15.0,29.0,49.0,19.0,14.0
1150,12.0,32.0,11.0,20.0,18.0,32.0,48.0,64.0,83.0,14.0,14.0,19.0,40.0,17.0,26.0,11.0,78.0,9.0,72.0,12.0,14.0,60.0,47.0,20.0,35.0,19.0,29.0,19.0,24.0,16.0,31.0,82.0,15.0,46.0,66.0,47.0,26.0,50.0,30.0,20.0,61.0,16.0,25.0,39.0,16.0,12.0,55.0,14.0,2.0,2.0
1151,5.0,6.0,11.0,16.0,13.0,4.0,5.0,10.0,24.0,11.0,15.0,10.0,6.0,11.0,30.0,7.0,0.0,21.0,2.0,8.0,17.0,5.0,6.0,6.0,0.0,6.0,4.0,9.0,6.0,9.0,4.0,3.0,19.0,13.0,2.0,13.0,11.0,6.0,10.0,13.0,11.0,5.0,7.0,5.0,8.0,15.0,25.0,8.0,22.0,10.0
1152,12.0,10.0,8.0,3.0,5.0,3.0,9.0,1.0,7.0,3.0,5.0,6.0,6.0,10.0,5.0,8.0,12.0,10.0,3.0,7.0,4.0,6.0,7.0,12.0,5.0,11.0,6.0,15.0,10.0,5.0,6.0,3.0,16.0,5.0,10.0,7.0,10.0,10.0,8.0,13.0,6.0,3.0,5.0,7.0,10.0,7.0,6.0,6.0,2.0,4.0
1153,33.0,25.0,43.0,27.0,64.0,7.0,39.0,56.0,50.0,30.0,41.0,22.0,58.0,40.0,39.0,43.0,31.0,60.0,12.0,36.0,30.0,23.0,10.0,36.0,27.0,31.0,18.0,24.0,54.0,29.0,20.0,25.0,29.0,49.0,18.0,43.0,16.0,37.0,33.0,28.0,36.0,15.0,30.0,17.0,32.0,29.0,72.0,36.0,48.0,44.0
1154,16.0,16.0,5.0,7.0,13.0,8.0,12.0,9.0,54.0,11.0,41.0,8.0,15.0,7.0,10.0,27.0,20.0,26.0,13.0,14.0,12.0,19.0,17.0,15.0,14.0,18.0,11.0,11.0,22.0,21.0,10.0,18.0,26.0,18.0,21.0,11.0,6.0,13.0,14.0,24.0,11.0,8.0,15.0,18.0,15.0,22.0,16.0,14.0,9.0,14.0
1155,39.0,83.0,60.0,64.0,62.0,70.0,72.0,86.0,15.0,60.0,45.0,74.0,76.0,81.0,91.0,37.0,96.0,20.0,82.0,60.0,45.0,65.0,75.0,55.0,58.0,63.0,98.0,43.0,54.0,39.0,131.0,98.0,30.0,102.0,73.0,50.0,81.0,101.0,78.0,23.0,114.0,63.0,65.0,69.0,48.0,38.0,108.0,74.0,19.0,14.0
1156,11.0,11.0,6.0,7.0,9.0,11.0,29.0,8.0,23.0,7.0,20.0,10.0,12.0,14.0,2.0,4.0,16.0,55.0,18.0,13.0,8.0,37.0,15.0,18.0,17.0,13.0,12.0,11.0,9.0,11.0,15.0,13.0,12.0,16.0,25.0,8.0,11.0,23.0,16.0,11.0,15.0,3.0,11.0,23.0,7.0,14.0,14.0,12.0,13.0,10.0
1157,0.0,4.0,0.0,4.0,4.0,0.0,5.0,2.0,8.0,3.0,0.0,4.0,1.0,3.0,0.0,8.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,6.0,0.0,1.0,5.0,2.0,1.0,6.0,7.0
1158,31.0,41.0,45.0,26.0,44.0,96.0,48.0,75.0,16.0,69.0,15.0,44.0,85.0,41.0,74.0,21.0,97.0,25.0,96.0,46.0,16.0,60.0,100.0,51.0,58.0,31.0,37.0,11.0,18.0,15.0,116.0,124.0,16.0,79.0,91.0,27.0,42.0,50.0,39.0,18.0,58.0,32.0,33.0,96.0,12.0,22.0,39.0,42.0,11.0,7.0
